Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
0	9.154	10.122	11.091	12.159	13.336	14.636	16.071	17.657	19.242
1	9.049	10.043	11.038	12.127	13.318	14.623	16.050	17.611	19.172
2	8.941	9.962	10.983	12.094	13.301	14.610	16.029	17.566	19.102
3	8.829	9.879	10.928	12.062	13.283	14.596	16.007	17.520	19.032
4	8.712	9.792	10.872	12.029	13.265	14.583	15.985	17.474	18.964
5	8.590	9.702	10.815	11.996	13.247	14.569	15.963	17.429	18.895
6	8.463	9.609	10.756	11.963	13.229	14.555	15.940	17.384	18.827
7	8.330	9.513	10.696	11.929	13.211	14.541	15.917	17.339	18.760
8	8.376	9.554	10.733	11.964	13.246	14.577	15.957	17.385	18.813
9	8.422	9.596	10.770	11.998	13.280	14.613	15.997	17.431	18.866
10	8.468	9.637	10.807	12.033	13.314	14.649	16.037	17.477	18.918
11	8.513	9.678	10.844	12.067	13.348	14.684	16.077	17.524	18.971
12	8.559	9.720	10.881	12.102	13.382	14.720	16.116	17.570	19.024
13	8.604	9.761	10.918	12.137	13.416	14.756	16.156	17.617	19.077
14	8.650	9.802	10.955	12.171	13.450	14.792	16.196	17.663	19.129
15	8.710	9.863	11.017	12.235	13.517	14.864	16.276	17.752	19.228
16	8.772	9.927	11.081	12.301	13.587	14.940	16.359	17.845	19.331
17	8.835	9.990	11.146	12.369	13.660	15.018	16.445	17.941	19.437
18	8.897	10.054	11.212	12.437	13.732	15.097	16.532	18.038	19.544
19	8.959	10.118	11.277	12.506	13.806	15.177	16.620	18.135	19.651
20	9.020	10.181	11.342	12.574	13.878	15.256	16.707	18.232	19.758
21	9.080	10.243	11.406	12.642	13.950	15.334	16.792	18.328	19.863
22	9.139	10.305	11.470	12.708	14.022	15.411	16.877	18.422	19.967
23	9.197	10.365	11.532	12.774	14.092	15.487	16.961	18.515	20.069
24	9.254	10.423	11.593	12.838	14.160	15.561	17.043	18.607	20.170
25	9.310	10.481	11.653	12.901	14.228	15.635	17.123	18.696	20.268
26	9.364	10.538	11.711	12.963	14.294	15.706	17.202	18.783	20.364
27	9.417	10.593	11.768	13.023	14.358	15.776	17.279	18.869	20.459
28	9.469	10.646	11.824	13.081	14.421	15.844	17.354	18.953	20.551
29	9.519	10.699	11.879	13.139	14.482	15.911	17.428	19.034	20.641
30	9.569	10.750	11.932	13.195	14.542	15.976	17.499	19.114	20.728
31	9.617	10.800	11.983	13.249	14.600	16.039	17.568	19.191	20.813
32	9.663	10.848	12.033	13.302	14.657	16.100	17.636	19.266	20.896
33	9.708	10.895	12.082	13.353	14.711	16.159	17.701	19.338	20.976
34	9.752	10.941	12.129	13.403	14.764	16.217	17.764	19.409	21.053
35	9.795	10.985	12.175	13.451	14.816	16.273	17.826	19.477	21.129
36	9.836	11.028	12.220	13.498	14.866	16.327	17.885	19.544	21.203
37	9.877	11.070	12.263	13.543	14.914	16.380	17.943	19.609	21.274
38	9.916	11.111	12.305	13.587	14.961	16.431	18.000	19.672	21.343
39	9.955	11.150	12.346	13.630	15.007	16.481	18.054	19.733	21.411
40	9.992	11.189	12.386	13.672	15.052	16.529	18.108	19.792	21.476
41	10.029	11.227	12.425	13.713	15.096	16.576	18.160	19.850	21.540
42	10.065	11.264	12.463	13.753	15.138	16.622	18.210	19.906	21.602
43	10.100	11.300	12.500	13.792	15.179	16.667	18.260	19.962	21.664
44	10.134	11.335	12.536	13.830	15.220	16.711	18.308	20.016	21.723
45	10.167	11.369	12.572	13.867	15.259	16.754	18.355	20.068	21.781
46	10.199	11.403	12.606	13.903	15.297	16.795	18.400	20.119	21.837
47	10.231	11.435	12.640	13.938	15.335	16.835	18.445	20.169	21.892
48	10.262	11.467	12.672	13.972	15.371	16.874	18.488	20.217	21.945
49	10.292	11.498	12.704	14.005	15.406	16.913	18.530	20.264	21.998
50	10.322	11.529	12.735	14.038	15.441	16.950	18.571	20.310	22.049
51	10.351	11.558	12.766	14.069	15.474	16.987	18.611	20.355	22.099
52	10.379	11.587	12.795	14.100	15.507	17.022	18.651	20.399	22.147
53	10.406	11.615	12.824	14.130	15.539	17.057	18.689	20.442	22.195
54	10.434	11.643	12.853	14.160	15.571	17.091	18.726	20.483	22.241
55	10.460	11.670	12.881	14.189	15.601	17.124	18.762	20.524	22.286
56	10.486	11.697	12.908	14.217	15.631	17.156	18.798	20.564	22.330
57	10.512	11.723	12.934	14.245	15.660	17.188	18.833	20.603	22.374
58	10.536	11.748	12.960	14.272	15.689	17.219	18.867	20.642	22.417
59	10.561	11.773	12.986	14.298	15.717	17.249	18.901	20.679	22.458
60	10.585	11.798	13.011	14.324	15.744	17.278	18.933	20.716	22.498
61	10.608	11.822	13.035	14.349	15.771	17.308	18.965	20.752	22.539
62	10.632	11.845	13.059	14.374	15.798	17.336	18.996	20.787	22.578
63	10.655	11.869	13.083	14.399	15.823	17.363	19.027	20.821	22.615
64	10.676	11.891	13.106	14.422	15.848	17.391	19.057	20.855	22.653
65	10.698	11.913	13.128	14.446	15.873	17.417	19.086	20.888	22.690
66	10.720	11.935	13.150	14.468	15.897	17.443	19.114	20.920	22.725
67	10.740	11.956	13.171	14.490	15.920	17.468	19.142	20.951	22.760
68	10.761	11.977	13.192	14.512	15.943	17.493	19.170	20.982	22.794
69	10.781	11.997	13.213	14.533	15.966	17.517	19.196	21.012	22.828
70	10.800	12.017	13.233	14.554	15.987	17.541	19.223	21.042	22.861
71	10.820	12.036	13.253	14.574	16.009	17.564	19.248	21.070	22.892
72	10.839	12.055	13.272	14.594	16.030	17.586	19.273	21.098	22.924
73	10.857	12.074	13.291	14.614	16.050	17.608	19.297	21.126	22.954
74	10.875	12.093	13.310	14.633	16.070	17.630	19.321	21.153	22.984
75	10.893	12.110	13.328	14.651	16.090	17.651	19.344	21.179	23.013
76	10.911	12.128	13.346	14.670	16.109	17.672	19.367	21.204	23.042
77	10.928	12.146	13.363	14.688	16.128	17.692	19.389	21.230	23.070
78	10.945	12.163	13.380	14.705	16.146	17.711	19.411	21.254	23.097
79	10.961	12.179	13.397	14.722	16.164	17.731	19.432	21.279	23.125
80	10.978	12.196	13.413	14.739	16.182	17.750	19.453	21.302	23.151
81	10.994	12.212	13.430	14.756	16.199	17.768	19.474	21.325	23.177
82	11.010	12.227	13.445	14.772	16.216	17.787	19.494	21.348	23.203
83	11.025	12.243	13.461	14.788	16.232	17.804	19.513	21.370	23.227
84	11.040	12.258	13.476	14.803	16.248	17.822	19.533	21.392	23.252
85	11.055	12.273	13.491	14.818	16.264	17.839	19.551	21.413	23.275
86	11.070	12.288	13.505	14.833	16.280	17.855	19.570	21.435	23.299
87	11.084	12.302	13.520	14.848	16.295	17.872	19.588	21.455	23.322
88	11.098	12.316	13.534	14.862	16.310	17.888	19.606	21.475	23.344
89	11.112	12.330	13.547	14.876	16.325	17.903	19.623	21.495	23.367
90	11.126	12.344	13.561	14.890	16.339	17.919	19.640	21.514	23.388
91	11.140	12.357	13.574	14.903	16.353	17.934	19.657	21.533	23.409
92	11.153	12.370	13.587	14.917	16.367	17.949	19.673	21.552	23.430
93	11.165	12.383	13.600	14.929	16.380	17.963	19.689	21.570	23.451
94	11.179	12.396	13.613	14.942	16.394	17.977	19.704	21.587	23.470
95	11.191	12.408	13.625	14.955	16.406	17.991	19.720	21.605	23.490
96	11.204	12.420	13.637	14.967	16.419	18.005	19.735	21.622	23.510
97	11.216	12.432	13.649	14.979	16.432	18.018	19.749	21.639	23.528
98	11.227	12.444	13.661	14.991	16.444	18.031	19.764	21.655	23.547
99	11.239	12.456	13.672	15.002	16.456	18.044	19.778	21.672	23.565
100	11.251	12.467	13.683	15.013	16.467	18.056	19.792	21.687	23.583
101	11.262	12.478	13.694	15.025	16.479	18.068	19.805	21.703	23.600
102	11.273	12.489	13.705	15.035	16.490	18.080	19.819	21.718	23.617
103	11.284	12.500	13.716	15.046	16.501	18.092	19.831	21.733	23.634
104	11.295	12.511	13.726	15.056	16.512	18.103	19.844	21.747	23.651
105	11.306	12.521	13.736	15.067	16.522	18.115	19.857	21.761	23.666
106	11.316	12.531	13.746	15.077	16.532	18.126	19.869	21.775	23.682
107	11.327	12.541	13.756	15.086	16.543	18.136	19.881	21.789	23.697
108	11.337	12.551	13.766	15.096	16.552	18.147	19.892	21.802	23.712
109	11.346	12.561	13.775	15.105	16.562	18.157	19.904	21.816	23.728
110	11.356	12.570	13.785	15.115	16.572	18.167	19.915	21.829	23.743
111	11.366	12.580	13.794	15.124	16.581	18.177	19.926	21.841	23.757
112	11.376	12.589	13.803	15.133	16.590	18.187	19.937	21.853	23.770
113	11.385	12.598	13.812	15.142	16.599	18.196	19.947	21.865	23.784
114	11.394	12.607	13.820	15.150	16.608	18.206	19.958	21.878	23.798
115	11.403	12.616	13.829	15.158	16.616	18.215	19.968	21.889	23.811
116	11.412	12.625	13.837	15.167	16.625	18.224	19.977	21.901	23.824
117	11.421	12.633	13.845	15.175	16.633	18.233	19.987	21.912	23.837
118	11.429	12.641	13.853	15.183	16.641	18.241	19.997	21.923	23.849
119	11.438	12.650	13.861	15.191	16.649	18.250	20.006	21.934	23.861
120	11.446	12.658	13.869	15.198	16.657	18.258	20.015	21.945	23.874
121	11.455	12.666	13.877	15.206	16.665	18.266	20.024	21.955	23.885
122	11.463	12.673	13.884	15.213	16.672	18.274	20.033	21.965	23.898
123	11.471	12.681	13.892	15.221	16.680	18.282	20.042	21.975	23.909
124	11.479	12.689	13.899	15.228	16.687	18.290	20.050	21.985	23.920
125	11.487	12.696	13.906	15.235	16.694	18.297	20.059	21.995	23.931
126	11.494	12.704	13.913	15.242	16.701	18.304	20.067	22.005	23.942
127	11.502	12.711	13.920	15.248	16.708	18.312	20.075	22.014	23.953
128	11.509	12.718	13.927	15.255	16.714	18.319	20.083	22.023	23.963
129	11.517	12.725	13.934	15.262	16.721	18.326	20.090	22.032	23.973
130	11.524	12.732	13.940	15.268	16.727	18.332	20.098	22.041	23.984
131	11.531	12.739	13.947	15.274	16.734	18.339	20.105	22.049	23.993
132	11.538	12.746	13.953	15.280	16.740	18.346	20.113	22.058	24.003
133	11.545	12.752	13.959	15.286	16.746	18.352	20.120	22.066	24.013
134	11.552	12.759	13.965	15.292	16.752	18.358	20.126	22.074	24.022
135	11.558	12.765	13.971	15.298	16.758	18.364	20.133	22.082	24.031
136	11.565	12.771	13.977	15.304	16.763	18.370	20.140	22.090	24.039
137	11.572	12.777	13.983	15.309	16.769	18.376	20.146	22.097	24.049
138	11.578	12.783	13.989	15.315	16.774	18.382	20.153	22.105	24.057
139	11.584	12.789	13.994	15.320	16.780	18.387	20.159	22.113	24.066
140	11.591	12.795	14.000	15.325	16.785	18.393	20.165	22.119	24.074
141	11.597	12.801	14.005	15.330	16.790	18.398	20.171	22.126	24.082
142	11.603	12.806	14.010	15.335	16.795	18.403	20.177	22.133	24.090
143	11.608	12.812	14.015	15.340	16.800	18.408	20.182	22.140	24.098
144	11.615	12.818	14.021	15.345	16.804	18.413	20.188	22.146	24.105
145	11.620	12.823	14.025	15.350	16.809	18.418	20.193	22.153	24.112
146	11.626	12.828	14.030	15.354	16.813	18.423	20.198	22.159	24.120
147	11.631	12.833	14.035	15.359	16.818	18.427	20.203	22.165	24.127
148	11.637	12.838	14.040	15.363	16.822	18.431	20.208	22.170	24.133
149	11.642	12.843	14.044	15.367	16.826	18.436	20.213	22.176	24.140
150	11.647	12.848	14.049	15.371	16.830	18.440	20.217	22.182	24.146
151	11.652	12.853	14.053	15.375	16.834	18.444	20.222	22.187	24.153
152	11.657	12.857	14.057	15.379	16.838	18.448	20.226	22.193	24.159
153	11.662	12.862	14.061	15.383	16.842	18.452	20.231	22.198	24.165
154	11.667	12.866	14.065	15.387	16.845	18.455	20.235	22.203	24.171
155	11.672	12.871	14.069	15.391	16.849	18.459	20.239	22.208	24.177
156	11.677	12.875	14.073	15.394	16.852	18.463	20.243	22.213	24.183
157	11.682	12.879	14.077	15.398	16.855	18.466	20.246	22.217	24.187
158	11.686	12.883	14.081	15.401	16.859	18.469	20.250	22.221	24.193
159	11.691	12.887	14.084	15.404	16.862	18.472	20.254	22.226	24.198
160	11.695	12.891	14.088	15.408	16.865	18.475	20.257	22.230	24.203
161	11.699	12.895	14.091	15.411	16.868	18.478	20.260	22.234	24.208
162	11.704	12.899	14.094	15.414	16.870	18.481	20.264	22.238	24.213
163	11.708	12.903	14.098	15.416	16.873	18.484	20.267	22.242	24.217
164	11.712	12.906	14.101	15.419	16.876	18.487	20.270	22.246	24.222
165	11.716	12.910	14.104	15.422	16.878	18.489	20.273	22.249	24.226
166	11.720	12.913	14.107	15.425	16.881	18.492	20.275	22.253	24.230
167	11.724	12.917	14.110	15.427	16.883	18.494	20.278	22.256	24.234
168	11.728	12.920	14.113	15.430	16.885	18.496	20.280	22.259	24.238
169	11.731	12.923	14.116	15.432	16.888	18.498	20.283	22.262	24.242
170	11.735	12.927	14.118	15.434	16.890	18.500	20.285	22.265	24.245
171	11.738	12.929	14.121	15.437	16.892	18.503	20.288	22.269	24.250
172	11.742	12.932	14.123	15.439	16.894	18.504	20.290	22.271	24.253
173	11.745	12.935	14.126	15.441	16.895	18.506	20.292	22.274	24.256
174	11.748	12.938	14.128	15.443	16.897	18.508	20.294	22.276	24.259
175	11.752	12.941	14.130	15.445	16.899	18.509	20.295	22.279	24.262
176	11.755	12.944	14.133	15.446	16.900	18.511	20.297	22.281	24.265
177	11.758	12.946	14.135	15.448	16.902	18.512	20.299	22.283	24.267
178	11.761	12.949	14.137	15.450	16.903	18.513	20.300	22.285	24.270
179	11.764	12.951	14.139	15.451	16.904	18.515	20.302	22.287	24.273
180	11.767	12.954	14.141	15.453	16.906	18.516	20.303	22.289	24.275
181	11.770	12.956	14.142	15.454	16.907	18.517	20.304	22.290	24.277
182	11.772	12.958	14.144	15.456	16.908	18.518	20.305	22.292	24.279
183	11.775	12.961	14.146	15.457	16.909	18.518	20.306	22.293	24.281
184	11.778	12.963	14.148	15.458	16.910	18.519	20.307	22.295	24.283
185	11.780	12.964	14.149	15.459	16.910	18.520	20.308	22.296	24.285
186	11.783	12.967	14.150	15.460	16.911	18.520	20.308	22.297	24.286
187	11.785	12.969	14.152	15.461	16.912	18.521	20.309	22.298	24.288
188	11.788	12.970	14.153	15.462	16.912	18.521	20.309	22.299	24.289
189	11.790	12.972	14.154	15.463	16.912	18.521	20.309	22.300	24.290
190	11.792	12.974	14.155	15.463	16.913	18.522	20.310	22.301	24.292
191	11.794	12.975	14.157	15.464	16.913	18.522	20.310	22.301	24.292
192	11.796	12.977	14.158	15.465	16.914	18.522	20.310	22.302	24.293
193	11.799	12.979	14.159	15.465	16.914	18.522	20.310	22.302	24.294
194	11.800	12.980	14.160	15.466	16.914	18.522	20.310	22.303	24.295
195	11.802	12.981	14.160	15.466	16.914	18.522	20.310	22.303	24.295
196	11.804	12.983	14.161	15.466	16.914	18.521	20.310	22.303	24.295
197	11.806	12.984	14.162	15.466	16.914	18.521	20.310	22.303	24.297
198	11.808	12.985	14.163	15.467	16.913	18.521	20.309	22.303	24.297
199	11.809	12.986	14.163	15.467	16.913	18.520	20.308	22.302	24.296
200	11.811	12.987	14.164	15.467	16.913	18.520	20.308	22.303	24.297
201	11.812	12.988	14.164	15.467	16.912	18.519	20.307	22.302	24.297
202	11.814	12.989	14.165	15.467	16.912	18.518	20.307	22.301	24.296
203	11.815	12.990	14.165	15.466	16.911	18.517	20.306	22.301	24.297
204	11.817	12.991	14.165	15.466	16.911	18.516	20.305	22.300	24.296
205	11.818	12.992	14.165	15.466	16.910	18.515	20.304	22.299	24.295
206	11.819	12.992	14.165	15.466	16.909	18.514	20.303	22.299	24.295
207	11.821	12.993	14.166	15.465	16.908	18.513	20.302	22.298	24.294
208	11.822	12.994	14.166	15.465	16.907	18.512	20.300	22.297	24.293
209	11.823	12.994	14.166	15.464	16.906	18.511	20.299	22.296	24.293
210	11.824	12.995	14.166	15.464	16.906	18.510	20.298	22.295	24.292
211	11.825	12.995	14.165	15.463	16.904	18.508	20.297	22.294	24.291
212	11.826	12.996	14.165	15.462	16.903	18.507	20.295	22.292	24.290
213	11.827	12.996	14.165	15.462	16.902	18.505	20.293	22.291	24.288
214	11.828	12.996	14.165	15.461	16.901	18.504	20.292	22.289	24.287
215	11.829	12.996	14.164	15.460	16.900	18.502	20.290	22.288	24.285
216	11.829	12.996	14.164	15.459	16.898	18.501	20.288	22.286	24.285
217	11.830	12.997	14.164	15.458	16.897	18.499	20.286	22.284	24.283
218	11.831	12.997	14.163	15.457	16.895	18.497	20.284	22.282	24.280
219	11.831	12.997	14.162	15.456	16.894	18.495	20.282	22.281	24.279
220	11.832	12.997	14.162	15.455	16.892	18.493	20.280	22.279	24.277
221	11.832	12.997	14.161	15.454	16.890	18.491	20.278	22.277	24.276
222	11.833	12.997	14.161	15.452	16.889	18.489	20.276	22.275	24.273
223	11.833	12.996	14.160	15.451	16.887	18.487	20.274	22.273	24.272
224	11.834	12.996	14.159	15.450	16.885	18.485	20.271	22.270	24.269
225	11.834	12.996	14.158	15.448	16.883	18.483	20.269	22.268	24.268
226	11.834	12.996	14.157	15.447	16.881	18.480	20.266	22.266	24.265
227	11.834	12.995	14.156	15.445	16.880	18.478	20.264	22.264	24.263
228	11.835	12.995	14.155	15.444	16.878	18.476	20.261	22.261	24.260
229	11.835	12.995	14.154	15.442	16.875	18.473	20.259	22.259	24.258
230	11.835	12.994	14.153	15.441	16.873	18.471	20.256	22.256	24.255
231	11.835	12.994	14.152	15.439	16.871	18.468	20.254	22.253	24.253
232	11.835	12.993	14.151	15.437	16.869	18.466	20.251	22.250	24.250
233	11.835	12.992	14.150	15.436	16.867	18.463	20.248	22.248	24.247
234	11.835	12.992	14.149	15.434	16.864	18.460	20.245	22.244	24.244
235	11.835	12.991	14.147	15.432	16.862	18.458	20.242	22.242	24.242
236	11.835	12.991	14.146	15.430	16.860	18.455	20.239	22.238	24.238
237	11.835	12.990	14.145	15.428	16.857	18.452	20.236	22.236	24.235
238	11.834	12.989	14.143	15.426	16.855	18.449	20.233	22.233	24.233
239	11.834	12.988	14.142	15.424	16.852	18.446	20.229	22.229	24.229
240	11.834	12.987	14.140	15.422	16.850	18.443	20.226	22.226	24.226
241	11.834	12.986	14.139	15.420	16.847	18.440	20.223	22.223	24.222
242	11.833	12.985	14.137	15.418	16.844	18.437	20.220	22.220	24.219
243	11.833	12.984	14.136	15.416	16.842	18.434	20.216	22.216	24.215
244	11.833	12.983	14.134	15.414	16.839	18.431	20.213	22.213	24.212
245	11.832	12.982	14.132	15.411	16.836	18.428	20.210	22.209	24.209
246	11.832	12.981	14.131	15.409	16.833	18.424	20.206	22.205	24.205
247	11.831	12.980	14.129	15.407	16.830	18.421	20.202	22.202	24.202
248	11.831	12.979	14.127	15.404	16.828	18.418	20.198	22.198	24.197
249	11.830	12.978	14.125	15.402	16.825	18.414	20.195	22.194	24.194
250	11.829	12.976	14.123	15.399	16.822	18.411	20.191	22.191	24.190
251	11.829	12.975	14.122	15.397	16.819	18.408	20.187	22.187	24.186
252	11.828	12.974	14.120	15.394	16.816	18.404	20.184	22.183	24.182
253	11.827	12.972	14.118	15.392	16.813	18.401	20.180	22.179	24.179
254	11.827	12.971	14.116	15.389	16.810	18.397	20.176	22.175	24.174
255	11.826	12.970	14.114	15.387	16.806	18.393	20.172	22.171	24.170
256	11.825	12.968	14.112	15.384	16.803	18.390	20.168	22.167	24.165
257	11.824	12.967	14.110	15.381	16.800	18.386	20.164	22.163	24.161
258	11.823	12.965	14.108	15.379	16.797	18.382	20.160	22.159	24.158
259	11.823	12.964	14.106	15.376	16.793	18.379	20.156	22.154	24.153
260	11.821	12.962	14.103	15.373	16.790	18.375	20.152	22.150	24.149
261	11.820	12.961	14.101	15.370	16.787	18.371	20.148	22.146	24.144
262	11.820	12.959	14.099	15.368	16.783	18.367	20.143	22.141	24.139
263	11.819	12.958	14.097	15.365	16.780	18.363	20.139	22.137	24.135
264	11.817	12.956	14.094	15.362	16.776	18.359	20.135	22.133	24.131
265	11.817	12.954	14.092	15.359	16.773	18.355	20.131	22.128	24.126
266	11.815	12.953	14.090	15.356	16.770	18.351	20.126	22.124	24.121
267	11.814	12.951	14.087	15.353	16.766	18.347	20.122	22.119	24.117
268	11.813	12.949	14.085	15.350	16.762	18.343	20.118	22.115	24.113
269	11.812	12.947	14.083	15.347	16.759	18.339	20.113	22.110	24.107
270	11.811	12.945	14.080	15.344	16.755	18.335	20.109	22.105	24.102
271	11.809	12.943	14.078	15.341	16.752	18.331	20.104	22.101	24.098
272	11.808	12.942	14.075	15.338	16.748	18.327	20.099	22.096	24.092
273	11.807	12.940	14.073	15.335	16.744	18.322	20.095	22.091	24.088
274	11.805	12.938	14.070	15.331	16.740	18.318	20.090	22.087	24.083
275	11.804	12.936	14.067	15.328	16.737	18.314	20.086	22.082	24.078
276	11.803	12.934	14.065	15.325	16.733	18.310	20.081	22.077	24.072
277	11.802	12.932	14.062	15.322	16.729	18.305	20.076	22.072	24.068
278	11.800	12.930	14.060	15.319	16.725	18.301	20.072	22.067	24.063
279	11.798	12.928	14.057	15.315	16.721	18.297	20.067	22.062	24.058
280	11.797	12.926	14.054	15.312	16.718	18.292	20.062	22.057	24.052
281	11.796	12.924	14.052	15.309	16.714	18.288	20.057	22.052	24.047
282	11.794	12.922	14.049	15.305	16.710	18.284	20.053	22.047	24.042
283	11.793	12.919	14.046	15.302	16.706	18.279	20.048	22.042	24.037
284	11.792	12.918	14.044	15.299	16.702	18.275	20.043	22.037	24.031
285	11.790	12.915	14.041	15.295	16.698	18.270	20.038	22.032	24.026
286	11.788	12.913	14.038	15.292	16.694	18.266	20.033	22.027	24.021
287	11.787	12.911	14.035	15.289	16.690	18.261	20.028	22.022	24.015
288	11.785	12.909	14.032	15.285	16.686	18.257	20.024	22.017	24.010
289	11.784	12.907	14.030	15.282	16.682	18.252	20.018	22.011	24.004
290	11.782	12.904	14.027	15.278	16.678	18.248	20.013	22.006	23.999
291	11.780	12.902	14.024	15.275	16.674	18.243	20.008	22.001	23.994
292	11.779	12.900	14.021	15.271	16.670	18.238	20.003	21.996	23.988
293	11.777	12.898	14.018	15.268	16.666	18.234	19.998	21.990	23.982
294	11.776	12.895	14.015	15.264	16.662	18.229	19.993	21.985	23.976
295	11.774	12.893	14.012	15.261	16.658	18.225	19.988	21.980	23.971
296	11.772	12.891	14.009	15.257	16.653	18.220	19.983	21.974	23.966
297	11.770	12.888	14.006	15.254	16.649	18.215	19.978	21.969	23.960
298	11.768	12.886	14.003	15.250	16.645	18.211	19.973	21.964	23.955
299	11.767	12.884	14.001	15.247	16.641	18.206	19.968	21.958	23.948
300	11.765	12.881	13.997	15.243	16.637	18.201	19.963	21.953	23.943
301	11.763	12.879	13.995	15.239	16.633	18.196	19.958	21.947	23.937
302	11.762	12.876	13.991	15.236	16.628	18.192	19.952	21.942	23.932
303	11.760	12.874	13.988	15.232	16.624	18.187	19.947	21.937	23.926
304	11.758	12.872	13.985	15.228	16.620	18.182	19.942	21.931	23.921
305	11.756	12.869	13.983	15.225	16.616	18.177	19.937	21.925	23.914
306	11.754	12.867	13.979	15.221	16.612	18.173	19.932	21.920	23.908
307	11.753	12.864	13.976	15.218	16.607	18.168	19.926	21.915	23.903
308	11.751	12.862	13.973	15.214	16.603	18.163	19.921	21.909	23.897
309	11.749	12.859	13.970	15.210	16.599	18.158	19.916	21.904	23.892
310	11.747	12.857	13.967	15.207	16.594	18.154	19.911	21.898	23.886
311	11.745	12.854	13.964	15.203	16.590	18.149	19.906	21.893	23.880
312	11.743	12.852	13.961	15.199	16.586	18.144	19.900	21.887	23.873
313	11.741	12.850	13.958	15.196	16.582	18.139	19.895	21.881	23.868
314	11.739	12.847	13.955	15.192	16.577	18.134	19.890	21.876	23.862
315	11.738	12.845	13.952	15.188	16.573	18.129	19.884	21.870	23.856
316	11.736	12.842	13.949	15.184	16.569	18.125	19.879	21.865	23.851
317	11.734	12.839	13.945	15.181	16.564	18.120	19.874	21.859	23.845
318	11.732	12.837	13.942	15.177	16.560	18.115	19.869	21.854	23.839
319	11.730	12.834	13.939	15.173	16.556	18.110	19.864	21.848	23.833
320	11.728	12.832	13.936	15.170	16.552	18.105	19.858	21.842	23.826
321	11.726	12.830	13.933	15.166	16.547	18.100	19.853	21.837	23.821
322	11.724	12.827	13.930	15.162	16.543	18.096	19.847	21.831	23.815
323	11.722	12.824	13.927	15.158	16.539	18.091	19.842	21.826	23.809
324	11.720	12.822	13.924	15.155	16.534	18.086	19.837	21.820	23.803
325	11.718	12.819	13.920	15.151	16.530	18.081	19.832	21.814	23.797
326	11.716	12.817	13.917	15.147	16.526	18.076	19.826	21.809	23.792
327	11.714	12.814	13.914	15.143	16.521	18.071	19.821	21.803	23.786
328	11.712	12.811	13.911	15.140	16.517	18.066	19.816	21.798	23.780
329	11.710	12.809	13.908	15.136	16.513	18.062	19.810	21.792	23.774
330	11.708	12.806	13.904	15.132	16.508	18.057	19.805	21.787	23.768
331	11.706	12.804	13.901	15.128	16.504	18.052	19.800	21.781	23.762
332	11.704	12.801	13.898	15.125	16.500	18.047	19.794	21.775	23.755
333	11.702	12.799	13.895	15.121	16.495	18.042	19.789	21.769	23.749
334	11.700	12.796	13.892	15.117	16.491	18.037	19.784	21.764	23.744
335	11.698	12.794	13.889	15.113	16.487	18.032	19.778	21.758	23.738
336	11.696	12.791	13.886	15.109	16.482	18.027	19.773	21.752	23.732
337	11.694	12.788	13.882	15.106	16.478	18.023	19.768	21.747	23.726
338	11.692	12.786	13.879	15.102	16.474	18.018	19.762	21.741	23.720
339	11.690	12.783	13.876	15.098	16.469	18.013	19.757	21.736	23.714
340	11.688	12.780	13.873	15.094	16.465	18.008	19.752	21.730	23.708
341	11.686	12.778	13.870	15.091	16.461	18.003	19.747	21.724	23.702
342	11.684	12.775	13.866	15.087	16.456	17.998	19.741	21.719	23.696
343	11.682	12.773	13.863	15.083	16.452	17.993	19.736	21.713	23.691
344	11.680	12.770	13.860	15.079	16.448	17.989	19.731	21.708	23.685
345	11.678	12.767	13.857	15.076	16.443	17.984	19.725	21.702	23.679
346	11.676	12.765	13.854	15.072	16.439	17.979	19.720	21.697	23.673
347	11.674	12.762	13.850	15.068	16.435	17.974	19.715	21.691	23.667
348	11.672	12.759	13.847	15.064	16.430	17.969	19.709	21.685	23.661
349	11.669	12.757	13.844	15.061	16.426	17.964	19.704	21.680	23.655
350	11.667	12.754	13.841	15.057	16.422	17.960	19.699	21.674	23.649
351	11.665	12.752	13.838	15.053	16.418	17.955	19.694	21.668	23.643
352	11.663	12.749	13.835	15.049	16.413	17.950	19.688	21.663	23.637
353	11.661	12.746	13.831	15.046	16.409	17.945	19.683	21.657	23.632
354	11.659	12.744	13.828	15.042	16.405	17.940	19.678	21.652	23.626
355	11.657	12.741	13.825	15.038	16.400	17.936	19.673	21.646	23.620
356	11.655	12.738	13.822	15.034	16.396	17.931	19.667	21.641	23.614
357	11.653	12.736	13.819	15.031	16.392	17.926	19.662	21.635	23.608
358	11.651	12.733	13.816	15.027	16.388	17.921	19.657	21.629	23.602
359	11.649	12.731	13.812	15.023	16.383	17.916	19.652	21.624	23.596
360	11.647	12.728	13.809	15.020	16.379	17.912	19.646	21.618	23.590
361	11.645	12.725	13.806	15.016	16.375	17.907	19.641	21.613	23.584
362	11.643	12.723	13.803	15.012	16.370	17.902	19.636	21.607	23.579
363	11.641	12.720	13.800	15.008	16.366	17.897	19.631	21.602	23.573
364	11.639	12.718	13.797	15.005	16.362	17.893	19.626	21.596	23.567
365	11.637	12.715	13.794	15.001	16.358	17.888	19.620	21.591	23.561
366	11.635	12.713	13.790	14.997	16.354	17.883	19.615	21.585	23.555
