Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
367	12.329	13.354	14.379	15.519	16.791	18.215	19.817	21.624	23.432
368	12.327	13.351	14.376	15.515	16.787	18.211	19.812	21.619	23.426
369	12.325	13.349	14.373	15.512	16.783	18.206	19.807	21.614	23.421
370	12.323	13.346	14.370	15.508	16.779	18.202	19.802	21.608	23.415
371	12.320	13.344	14.367	15.505	16.774	18.197	19.797	21.603	23.409
372	12.318	13.341	14.363	15.501	16.770	18.193	19.792	21.598	23.405
373	12.316	13.338	14.360	15.497	16.766	18.188	19.787	21.593	23.399
374	12.314	13.335	14.357	15.494	16.762	18.183	19.782	21.588	23.393
375	12.312	13.333	14.354	15.490	16.758	18.179	19.777	21.582	23.388
376	12.310	13.330	14.351	15.487	16.754	18.174	19.772	21.577	23.382
377	12.307	13.328	14.348	15.483	16.750	18.170	19.767	21.572	23.376
378	12.305	13.325	14.345	15.479	16.746	18.165	19.762	21.566	23.370
379	12.303	13.322	14.342	15.476	16.742	18.161	19.757	21.561	23.365
380	12.301	13.320	14.338	15.472	16.738	18.156	19.752	21.556	23.360
381	12.299	13.317	14.335	15.468	16.734	18.152	19.747	21.551	23.354
382	12.296	13.314	14.332	15.465	16.730	18.147	19.742	21.546	23.349
383	12.294	13.312	14.329	15.461	16.726	18.143	19.737	21.540	23.343
384	12.292	13.309	14.326	15.458	16.722	18.138	19.733	21.535	23.337
385	12.290	13.307	14.323	15.454	16.717	18.134	19.727	21.529	23.331
386	12.288	13.304	14.320	15.451	16.713	18.129	19.723	21.524	23.326
387	12.286	13.301	14.317	15.447	16.709	18.125	19.718	21.520	23.321
388	12.284	13.299	14.314	15.443	16.705	18.120	19.713	21.514	23.316
389	12.281	13.296	14.311	15.440	16.701	18.116	19.708	21.509	23.310
390	12.279	13.293	14.308	15.436	16.697	18.111	19.703	21.504	23.304
391	12.277	13.291	14.305	15.433	16.693	18.107	19.698	21.498	23.299
392	12.275	13.288	14.301	15.429	16.689	18.102	19.693	21.493	23.293
393	12.273	13.286	14.298	15.426	16.685	18.098	19.688	21.488	23.287
394	12.271	13.283	14.295	15.422	16.681	18.093	19.684	21.483	23.283
395	12.269	13.280	14.292	15.419	16.677	18.089	19.679	21.478	23.277
396	12.266	13.278	14.289	15.415	16.673	18.084	19.674	21.473	23.271
397	12.264	13.275	14.286	15.411	16.669	18.080	19.669	21.467	23.266
398	12.262	13.273	14.283	15.408	16.665	18.075	19.664	21.462	23.260
399	12.260	13.270	14.280	15.404	16.661	18.071	19.660	21.458	23.256
400	12.258	13.267	14.277	15.401	16.657	18.067	19.655	21.452	23.250
401	12.256	13.265	14.274	15.397	16.653	18.062	19.650	21.447	23.244
402	12.254	13.262	14.271	15.394	16.649	18.058	19.645	21.442	23.239
403	12.251	13.260	14.268	15.390	16.645	18.053	19.640	21.437	23.233
404	12.249	13.257	14.265	15.387	16.641	18.049	19.635	21.431	23.227
405	12.247	13.254	14.261	15.383	16.637	18.045	19.631	21.427	23.223
406	12.245	13.252	14.258	15.380	16.633	18.040	19.626	21.422	23.217
407	12.243	13.249	14.255	15.376	16.629	18.036	19.621	21.416	23.212
408	12.241	13.247	14.252	15.373	16.625	18.031	19.616	21.411	23.206
409	12.239	13.244	14.249	15.369	16.621	18.027	19.611	21.406	23.201
410	12.236	13.241	14.246	15.366	16.618	18.023	19.607	21.401	23.196
411	12.234	13.239	14.243	15.362	16.614	18.018	19.602	21.396	23.190
412	12.232	13.236	14.240	15.359	16.610	18.014	19.597	21.391	23.185
413	12.230	13.234	14.237	15.355	16.606	18.009	19.592	21.386	23.179
414	12.228	13.231	14.234	15.352	16.602	18.005	19.588	21.381	23.174
415	12.226	13.229	14.231	15.349	16.598	18.001	19.583	21.375	23.168
416	12.224	13.226	14.228	15.345	16.594	17.997	19.578	21.371	23.164
417	12.222	13.223	14.225	15.342	16.590	17.992	19.574	21.366	23.158
418	12.220	13.221	14.222	15.338	16.586	17.988	19.569	21.361	23.153
419	12.218	13.219	14.219	15.335	16.582	17.983	19.564	21.356	23.147
420	12.215	13.216	14.216	15.331	16.578	17.979	19.560	21.351	23.143
421	12.213	13.213	14.213	15.328	16.574	17.975	19.555	21.346	23.137
422	12.211	13.211	14.210	15.324	16.571	17.971	19.550	21.341	23.132
423	12.209	13.208	14.207	15.321	16.567	17.966	19.545	21.336	23.126
424	12.207	13.206	14.205	15.318	16.563	17.962	19.541	21.331	23.121
425	12.205	13.203	14.201	15.314	16.559	17.958	19.536	21.326	23.116
426	12.203	13.201	14.199	15.311	16.555	17.954	19.532	21.321	23.111
427	12.201	13.198	14.196	15.307	16.551	17.949	19.527	21.316	23.105
428	12.199	13.196	14.193	15.304	16.548	17.945	19.522	21.311	23.100
429	12.197	13.193	14.190	15.301	16.544	17.941	19.517	21.306	23.094
430	12.194	13.190	14.187	15.297	16.540	17.937	19.513	21.301	23.090
431	12.192	13.188	14.184	15.294	16.536	17.932	19.508	21.296	23.084
432	12.190	13.186	14.181	15.290	16.532	17.928	19.504	21.291	23.079
433	12.188	13.183	14.178	15.287	16.528	17.924	19.499	21.286	23.073
434	12.186	13.180	14.175	15.284	16.525	17.920	19.495	21.282	23.069
435	12.184	13.178	14.172	15.280	16.521	17.915	19.490	21.277	23.064
436	12.182	13.176	14.169	15.277	16.517	17.911	19.485	21.272	23.058
437	12.180	13.173	14.166	15.274	16.513	17.907	19.481	21.267	23.053
438	12.178	13.170	14.163	15.270	16.510	17.903	19.476	21.262	23.048
439	12.176	13.168	14.160	15.267	16.506	17.899	19.472	21.258	23.043
440	12.174	13.166	14.158	15.264	16.502	17.894	19.467	21.252	23.038
441	12.172	13.163	14.155	15.260	16.498	17.890	19.463	21.248	23.032
442	12.169	13.160	14.152	15.257	16.495	17.886	19.458	21.243	23.028
443	12.167	13.158	14.149	15.254	16.491	17.882	19.454	21.238	23.023
444	12.165	13.156	14.146	15.250	16.487	17.878	19.449	21.233	23.017
445	12.164	13.153	14.143	15.247	16.483	17.874	19.445	21.228	23.012
446	12.161	13.151	14.140	15.244	16.480	17.870	19.440	21.224	23.008
447	12.159	13.148	14.137	15.241	16.476	17.866	19.436	21.219	23.002
448	12.157	13.146	14.135	15.237	16.472	17.861	19.431	21.214	22.997
449	12.155	13.144	14.132	15.234	16.469	17.857	19.427	21.209	22.992
450	12.153	13.141	14.129	15.231	16.465	17.853	19.422	21.205	22.987
451	12.151	13.139	14.126	15.227	16.461	17.849	19.418	21.200	22.982
452	12.149	13.136	14.123	15.224	16.458	17.845	19.413	21.195	22.977
453	12.147	13.134	14.120	15.221	16.454	17.841	19.409	21.190	22.972
454	12.145	13.131	14.117	15.218	16.450	17.837	19.405	21.186	22.967
455	12.143	13.129	14.115	15.214	16.447	17.833	19.400	21.181	22.962
456	12.141	13.127	14.112	15.211	16.443	17.829	19.396	21.176	22.957
457	12.139	13.124	14.109	15.208	16.439	17.825	19.391	21.171	22.952
458	12.137	13.122	14.106	15.205	16.436	17.821	19.387	21.167	22.947
459	12.135	13.119	14.103	15.202	16.432	17.817	19.383	21.162	22.942
460	12.133	13.117	14.101	15.198	16.428	17.813	19.378	21.157	22.937
461	12.131	13.115	14.098	15.195	16.425	17.809	19.374	21.153	22.932
462	12.129	13.112	14.095	15.192	16.421	17.805	19.370	21.148	22.927
463	12.127	13.110	14.092	15.189	16.418	17.801	19.365	21.144	22.922
464	12.125	13.107	14.090	15.186	16.414	17.797	19.361	21.139	22.917
465	12.123	13.105	14.087	15.182	16.410	17.793	19.357	21.135	22.913
466	12.121	13.103	14.084	15.179	16.407	17.789	19.352	21.130	22.908
467	12.119	13.100	14.081	15.176	16.403	17.785	19.348	21.125	22.902
468	12.117	13.098	14.079	15.173	16.400	17.781	19.343	21.120	22.897
469	12.115	13.095	14.076	15.170	16.396	17.777	19.339	21.116	22.893
470	12.113	13.093	14.073	15.167	16.393	17.773	19.335	21.111	22.888
471	12.112	13.091	14.070	15.164	16.389	17.769	19.331	21.107	22.883
472	12.109	13.088	14.067	15.160	16.386	17.765	19.327	21.103	22.879
473	12.108	13.086	14.065	15.157	16.382	17.761	19.322	21.098	22.874
474	12.106	13.084	14.062	15.154	16.378	17.757	19.318	21.093	22.868
475	12.104	13.082	14.059	15.151	16.375	17.753	19.313	21.088	22.863
476	12.102	13.079	14.057	15.148	16.372	17.750	19.309	21.084	22.859
477	12.100	13.077	14.054	15.145	16.368	17.746	19.305	21.080	22.854
478	12.098	13.075	14.051	15.142	16.365	17.742	19.301	21.075	22.849
479	12.096	13.072	14.048	15.139	16.361	17.738	19.297	21.071	22.845
480	12.094	13.070	14.046	15.136	16.358	17.734	19.293	21.066	22.840
481	12.092	13.068	14.043	15.133	16.354	17.730	19.288	21.062	22.835
482	12.090	13.066	14.041	15.130	16.351	17.726	19.284	21.057	22.830
483	12.088	13.063	14.038	15.126	16.347	17.723	19.280	21.053	22.826
484	12.086	13.061	14.035	15.123	16.344	17.719	19.276	21.048	22.821
485	12.085	13.059	14.033	15.120	16.340	17.715	19.272	21.044	22.816
486	12.082	13.056	14.030	15.117	16.337	17.711	19.268	21.040	22.812
487	12.081	13.054	14.027	15.114	16.334	17.707	19.263	21.035	22.807
488	12.079	13.052	14.025	15.111	16.330	17.704	19.259	21.031	22.802
489	12.077	13.049	14.022	15.108	16.327	17.700	19.255	21.027	22.798
490	12.075	13.047	14.019	15.105	16.323	17.696	19.251	21.022	22.793
491	12.073	13.045	14.017	15.102	16.320	17.692	19.247	21.017	22.788
492	12.072	13.043	14.014	15.099	16.317	17.688	19.243	21.013	22.783
493	12.069	13.040	14.011	15.096	16.313	17.685	19.239	21.009	22.779
494	12.068	13.038	14.009	15.093	16.310	17.681	19.235	21.004	22.774
495	12.066	13.036	14.006	15.090	16.306	17.677	19.230	21.000	22.769
496	12.064	13.034	14.004	15.087	16.303	17.674	19.227	20.996	22.765
497	12.062	13.032	14.001	15.084	16.300	17.670	19.222	20.991	22.760
498	12.060	13.029	13.999	15.081	16.296	17.666	19.218	20.987	22.756
499	12.058	13.027	13.996	15.078	16.293	17.663	19.214	20.983	22.752
500	12.056	13.025	13.993	15.075	16.290	17.659	19.210	20.979	22.747
501	12.055	13.023	13.991	15.073	16.286	17.655	19.206	20.974	22.742
502	12.053	13.020	13.988	15.070	16.283	17.652	19.203	20.970	22.738
503	12.051	13.018	13.986	15.067	16.280	17.648	19.198	20.966	22.733
504	12.049	13.016	13.983	15.064	16.276	17.644	19.194	20.961	22.728
505	12.047	13.014	13.981	15.061	16.273	17.641	19.191	20.958	22.725
506	12.045	13.012	13.978	15.058	16.270	17.637	19.186	20.953	22.720
507	12.044	13.010	13.976	15.055	16.267	17.633	19.182	20.949	22.715
508	12.042	13.007	13.973	15.052	16.263	17.630	19.179	20.945	22.711
509	12.040	13.005	13.970	15.049	16.260	17.626	19.175	20.940	22.706
510	12.038	13.003	13.968	15.046	16.257	17.622	19.170	20.936	22.701
511	12.036	13.001	13.965	15.043	16.254	17.619	19.167	20.932	22.698
512	12.035	12.999	13.963	15.041	16.250	17.615	19.163	20.928	22.693
513	12.033	12.997	13.960	15.038	16.247	17.611	19.159	20.923	22.688
514	12.031	12.994	13.958	15.035	16.244	17.608	19.155	20.920	22.684
515	12.029	12.992	13.955	15.032	16.241	17.604	19.151	20.915	22.680
516	12.028	12.990	13.953	15.029	16.238	17.601	19.147	20.911	22.675
517	12.026	12.988	13.950	15.026	16.234	17.597	19.144	20.907	22.671
518	12.024	12.986	13.948	15.023	16.231	17.594	19.139	20.903	22.666
519	12.022	12.984	13.946	15.021	16.228	17.590	19.135	20.899	22.662
520	12.020	12.982	13.943	15.018	16.225	17.587	19.132	20.895	22.658
521	12.019	12.980	13.941	15.015	16.221	17.583	19.128	20.891	22.653
522	12.017	12.978	13.938	15.012	16.218	17.580	19.124	20.886	22.649
523	12.015	12.975	13.936	15.009	16.215	17.576	19.120	20.883	22.645
524	12.013	12.973	13.933	15.007	16.212	17.573	19.116	20.878	22.640
525	12.012	12.971	13.931	15.004	16.209	17.569	19.112	20.874	22.636
526	12.010	12.969	13.928	15.001	16.206	17.566	19.109	20.870	22.632
527	12.008	12.967	13.926	14.998	16.203	17.562	19.105	20.866	22.627
528	12.007	12.965	13.924	14.996	16.200	17.559	19.101	20.862	22.623
529	12.005	12.963	13.921	14.993	16.196	17.555	19.098	20.858	22.619
530	12.003	12.961	13.919	14.990	16.193	17.552	19.094	20.854	22.614
531	12.001	12.959	13.916	14.987	16.190	17.548	19.090	20.850	22.610
532	12.000	12.957	13.914	14.985	16.187	17.545	19.086	20.846	22.606
533	11.998	12.955	13.912	14.982	16.184	17.542	19.083	20.842	22.602
534	11.996	12.953	13.909	14.979	16.181	17.538	19.079	20.838	22.597
535	11.994	12.951	13.907	14.976	16.178	17.535	19.075	20.834	22.593
536	11.993	12.949	13.905	14.974	16.175	17.531	19.071	20.830	22.589
537	11.991	12.946	13.902	14.971	16.172	17.528	19.068	20.827	22.585
538	11.989	12.945	13.900	14.968	16.169	17.525	19.064	20.822	22.581
539	11.988	12.943	13.898	14.966	16.166	17.521	19.060	20.818	22.576
540	11.986	12.940	13.895	14.963	16.163	17.518	19.057	20.815	22.573
541	11.984	12.939	13.893	14.960	16.160	17.514	19.053	20.811	22.568
542	11.983	12.937	13.891	14.958	16.157	17.511	19.049	20.806	22.564
543	11.981	12.934	13.888	14.955	16.154	17.508	19.046	20.803	22.560
544	11.979	12.933	13.886	14.952	16.151	17.504	19.042	20.799	22.556
545	11.978	12.931	13.884	14.950	16.148	17.501	19.038	20.795	22.551
546	11.976	12.929	13.881	14.947	16.145	17.498	19.035	20.791	22.548
547	11.975	12.927	13.879	14.944	16.142	17.495	19.031	20.787	22.544
548	11.973	12.925	13.877	14.942	16.139	17.491	19.028	20.784	22.540
549	11.971	12.923	13.874	14.939	16.136	17.488	19.024	20.780	22.536
550	11.970	12.921	13.872	14.936	16.133	17.485	19.020	20.776	22.531
551	11.968	12.919	13.870	14.934	16.130	17.482	19.017	20.772	22.528
552	11.966	12.917	13.868	14.931	16.127	17.478	19.013	20.768	22.523
553	11.965	12.915	13.865	14.929	16.124	17.475	19.010	20.764	22.519
554	11.963	12.913	13.863	14.926	16.121	17.472	19.006	20.761	22.516
555	11.962	12.911	13.861	14.924	16.118	17.468	19.003	20.757	22.511
556	11.960	12.909	13.859	14.921	16.115	17.465	18.999	20.753	22.507
557	11.958	12.907	13.856	14.918	16.112	17.462	18.996	20.750	22.503
558	11.957	12.905	13.854	14.916	16.110	17.459	18.992	20.746	22.499
559	11.955	12.903	13.852	14.913	16.107	17.456	18.989	20.742	22.496
560	11.954	12.902	13.850	14.911	16.104	17.452	18.985	20.738	22.491
561	11.952	12.900	13.848	14.908	16.101	17.449	18.982	20.734	22.487
562	11.950	12.898	13.845	14.906	16.098	17.446	18.978	20.731	22.484
563	11.949	12.896	13.843	14.903	16.095	17.443	18.975	20.727	22.479
564	11.947	12.894	13.841	14.901	16.093	17.440	18.972	20.724	22.476
565	11.946	12.892	13.839	14.898	16.090	17.437	18.968	20.720	22.472
566	11.944	12.890	13.837	14.896	16.087	17.433	18.964	20.716	22.468
567	11.942	12.888	13.834	14.893	16.084	17.430	18.961	20.713	22.464
568	11.941	12.887	13.832	14.891	16.081	17.427	18.958	20.709	22.460
569	11.940	12.885	13.830	14.888	16.078	17.424	18.954	20.705	22.456
570	11.938	12.883	13.828	14.886	16.076	17.421	18.951	20.702	22.453
571	11.937	12.881	13.826	14.883	16.073	17.418	18.948	20.698	22.448
572	11.935	12.879	13.824	14.881	16.070	17.415	18.945	20.695	22.445
573	11.933	12.877	13.821	14.878	16.067	17.412	18.941	20.691	22.441
574	11.932	12.876	13.819	14.876	16.065	17.409	18.938	20.687	22.437
575	11.930	12.874	13.817	14.873	16.062	17.406	18.934	20.684	22.434
576	11.929	12.872	13.815	14.871	16.059	17.403	18.931	20.680	22.430
577	11.927	12.870	13.813	14.869	16.056	17.400	18.928	20.677	22.427
578	11.926	12.868	13.811	14.866	16.054	17.397	18.924	20.673	22.422
579	11.925	12.867	13.809	14.864	16.051	17.394	18.921	20.669	22.418
580	11.923	12.865	13.807	14.861	16.048	17.391	18.918	20.666	22.415
581	11.921	12.863	13.805	14.859	16.046	17.388	18.914	20.663	22.411
582	11.920	12.861	13.803	14.857	16.043	17.385	18.912	20.660	22.408
583	11.919	12.860	13.801	14.854	16.040	17.382	18.908	20.656	22.404
584	11.917	12.858	13.799	14.852	16.038	17.379	18.905	20.652	22.400
585	11.916	12.856	13.796	14.850	16.035	17.376	18.902	20.649	22.397
586	11.914	12.854	13.794	14.847	16.032	17.373	18.898	20.645	22.393
587	11.913	12.852	13.792	14.845	16.030	17.370	18.895	20.643	22.390
588	11.911	12.851	13.790	14.843	16.027	17.367	18.892	20.639	22.385
589	11.910	12.849	13.788	14.840	16.024	17.364	18.889	20.635	22.381
590	11.908	12.847	13.786	14.838	16.022	17.361	18.886	20.632	22.378
591	11.907	12.846	13.784	14.836	16.019	17.358	18.882	20.628	22.375
592	11.905	12.844	13.782	14.833	16.016	17.355	18.879	20.626	22.372
593	11.904	12.842	13.780	14.831	16.014	17.352	18.876	20.622	22.367
594	11.903	12.841	13.778	14.829	16.011	17.349	18.873	20.618	22.363
595	11.901	12.839	13.776	14.827	16.009	17.347	18.870	20.615	22.361
596	11.900	12.837	13.774	14.824	16.006	17.344	18.867	20.612	22.357
597	11.898	12.835	13.772	14.822	16.004	17.341	18.864	20.609	22.354
598	11.897	12.834	13.770	14.820	16.001	17.338	18.861	20.605	22.350
599	11.896	12.832	13.769	14.818	15.999	17.335	18.857	20.602	22.346
600	11.894	12.830	13.767	14.815	15.996	17.333	18.854	20.599	22.343
601	11.893	12.829	13.765	14.813	15.994	17.330	18.851	20.595	22.339
602	11.892	12.827	13.763	14.811	15.991	17.327	18.848	20.592	22.336
603	11.890	12.826	13.761	14.809	15.988	17.324	18.845	20.589	22.332
604	11.889	12.824	13.759	14.807	15.986	17.321	18.842	20.585	22.329
605	11.888	12.822	13.757	14.804	15.984	17.319	18.839	20.582	22.326
606	11.886	12.821	13.755	14.802	15.981	17.316	18.836	20.579	22.322
607	11.885	12.819	13.753	14.800	15.979	17.313	18.833	20.576	22.319
608	11.884	12.818	13.751	14.798	15.976	17.310	18.830	20.573	22.315
609	11.882	12.816	13.749	14.796	15.974	17.308	18.827	20.570	22.312
610	11.881	12.814	13.748	14.793	15.971	17.305	18.824	20.567	22.309
611	11.880	12.813	13.746	14.791	15.969	17.302	18.821	20.563	22.305
612	11.878	12.811	13.744	14.789	15.966	17.300	18.818	20.560	22.302
613	11.877	12.810	13.742	14.787	15.964	17.297	18.815	20.557	22.298
614	11.876	12.808	13.740	14.785	15.962	17.294	18.813	20.554	22.296
615	11.875	12.807	13.738	14.783	15.959	17.292	18.810	20.551	22.292
616	11.873	12.805	13.736	14.781	15.957	17.289	18.807	20.548	22.289
617	11.872	12.803	13.735	14.779	15.954	17.286	18.804	20.545	22.285
618	11.871	12.802	13.733	14.777	15.952	17.284	18.801	20.541	22.282
619	11.869	12.800	13.731	14.774	15.950	17.281	18.798	20.539	22.279
620	11.868	12.799	13.729	14.772	15.947	17.278	18.795	20.535	22.275
621	11.867	12.797	13.727	14.770	15.945	17.276	18.792	20.533	22.273
622	11.866	12.796	13.726	14.768	15.943	17.273	18.790	20.529	22.269
623	11.865	12.794	13.724	14.766	15.940	17.270	18.786	20.526	22.265
624	11.863	12.793	13.722	14.764	15.938	17.268	18.784	20.523	22.263
625	11.862	12.791	13.721	14.762	15.936	17.265	18.781	20.520	22.259
626	11.861	12.790	13.719	14.760	15.933	17.263	18.778	20.517	22.257
627	11.860	12.788	13.717	14.758	15.931	17.260	18.775	20.514	22.253
628	11.858	12.787	13.715	14.756	15.929	17.258	18.773	20.512	22.250
629	11.857	12.785	13.714	14.754	15.927	17.255	18.770	20.508	22.247
630	11.856	12.784	13.712	14.752	15.924	17.253	18.767	20.506	22.244
631	11.855	12.782	13.710	14.750	15.922	17.250	18.764	20.503	22.241
632	11.854	12.781	13.708	14.748	15.920	17.248	18.761	20.499	22.237
633	11.852	12.779	13.707	14.746	15.918	17.245	18.759	20.497	22.235
634	11.851	12.778	13.705	14.744	15.915	17.243	18.756	20.494	22.231
635	11.850	12.776	13.703	14.742	15.913	17.240	18.754	20.491	22.229
636	11.849	12.775	13.702	14.740	15.911	17.238	18.751	20.488	22.225
637	11.847	12.774	13.700	14.738	15.909	17.235	18.748	20.486	22.223
638	11.846	12.772	13.698	14.736	15.906	17.233	18.745	20.482	22.219
639	11.845	12.771	13.697	14.734	15.904	17.230	18.743	20.479	22.216
640	11.844	12.769	13.695	14.732	15.902	17.228	18.740	20.477	22.213
641	11.843	12.768	13.693	14.731	15.900	17.225	18.737	20.474	22.210
642	11.842	12.767	13.692	14.729	15.898	17.223	18.735	20.471	22.207
643	11.841	12.765	13.690	14.727	15.896	17.221	18.732	20.468	22.204
644	11.839	12.764	13.688	14.725	15.894	17.218	18.730	20.466	22.202
645	11.838	12.763	13.687	14.723	15.891	17.216	18.727	20.462	22.198
646	11.837	12.761	13.685	14.721	15.889	17.214	18.724	20.460	22.196
647	11.836	12.760	13.683	14.719	15.887	17.211	18.722	20.457	22.193
648	11.835	12.759	13.682	14.718	15.885	17.209	18.719	20.454	22.189
649	11.834	12.757	13.680	14.716	15.883	17.206	18.717	20.452	22.187
650	11.833	12.756	13.679	14.714	15.881	17.204	18.714	20.449	22.183
651	11.832	12.754	13.677	14.712	15.879	17.202	18.712	20.446	22.181
652	11.831	12.753	13.676	14.710	15.877	17.199	18.709	20.443	22.178
653	11.829	12.752	13.674	14.708	15.874	17.197	18.706	20.441	22.175
654	11.829	12.751	13.672	14.706	15.872	17.195	18.704	20.438	22.172
655	11.827	12.749	13.671	14.705	15.870	17.193	18.702	20.436	22.170
656	11.826	12.748	13.669	14.703	15.868	17.190	18.699	20.433	22.167
657	11.825	12.746	13.668	14.701	15.866	17.188	18.697	20.430	22.164
658	11.824	12.745	13.666	14.699	15.864	17.186	18.694	20.427	22.161
659	11.823	12.744	13.665	14.698	15.862	17.183	18.691	20.425	22.158
660	11.822	12.743	13.663	14.696	15.860	17.181	18.689	20.422	22.155
661	11.821	12.741	13.662	14.694	15.858	17.179	18.686	20.419	22.152
662	11.820	12.740	13.660	14.692	15.856	17.177	18.684	20.417	22.150
663	11.819	12.739	13.659	14.690	15.854	17.174	18.681	20.414	22.147
664	11.818	12.737	13.657	14.689	15.852	17.172	18.679	20.412	22.145
665	11.817	12.736	13.656	14.687	15.850	17.170	18.677	20.409	22.141
666	11.816	12.735	13.654	14.685	15.848	17.168	18.674	20.407	22.139
667	11.815	12.734	13.653	14.683	15.846	17.166	18.672	20.404	22.136
